null,EGKA,egka,GGKA,GSKV,GGKV,GSKA,lib
176.440002,1140.920044,1114.959961,676.279968,94.159996,79.639999,47.959999,407.440002
185.240005,12444.95996,191.839996,1165.559937,103.400002,57.200001,87.559998,99.440002
212.080002,1730.079956,805.200012,1028.719971,45.32,49.720001,268.399994,808.719971
64.239998,3283.719971,238.479996,364.76001,219.119995,480.040009,26.4,150.039993
36.52,2709.080078,1994.959961,343.639984,32.119999,370.480011,101.199997,519.200012
677.159973,6436.759766,1092.079956,2363.23999,109.120003,515.679993,132,149.160004
58.52,6389.239746,3751.879883,919.159973,184.800003,208.119995,106.919998,66
39.16,1496.439941,5096.080078,932.359985,40.040001,91.519997,129.800003,104.279999
38.279999,2775.959961,2094.840088,2151.600098,14.08,131.559998,114.839996,241.559998
121.879997,868.119995,2227.280029,837.320007,42.239998,222.199997,62.040001,78.32
72.599998,1607.319946,518.320007,1029.599976,49.720001,322.079987,118.800003,366.519989
51.040001,13555.95996,888.359985,487.519989,172.919998,308.880005,194.919998,68.199997
185.679993,1101.319946,11285.12012,622.599976,34.759998,436.480011,573.76001,42.68
460.23999,5218.399902,1695.319946,1403.160034,42.68,112.199997,817.52002,45.759998
219.119995,1353.439941,2332.879883,1562.880005,94.159996,141.240005,261.799988,100.32
160.600006,817.960022,1789.040039,258.720001,110,144.759995,79.639999,208.119995
484.440002,1524.160034,1818.959961,422.839996,112.199997,58.959999,30.360001,219.119995
564.080017,764.279968,567.599976,144.319992,155.759995,89.32,143.440002,358.160004
1215.280029,2263.800049,525.799988,1181.400024,100.32,172.039993,92.400002,73.480003
113.959999,1756.920044,4488,860.640015,564.52002,171.160004,156.199997,403.919983
170.720001,1821.160034,457.600006,167.199997,60.720001,109.120003,43.560001,80.519997
105.599998,874.719971,1460.359985,2385.679932,56.759998,207.679993,297.880005,75.68
397.320007,1145.319946,1287.880005,1231.119995,70.400002,198,102.080002,49.720001
169.399994,3616.800049,807.400024,1501.280029,159.279999,295.23999,525.799988,44
283.799988,840.839966,200.639999,2423.52002,399.959991,199.759995,79.199997,252.119995
415.359985,2625.919922,475.200012,291.279999,45.32,57.200001,424.160004,223.080002
66.440002,1363.119995,550,665.279968,73.040001,125.400002,598.840027,194.479996
944.679993,891.440002,5606.040039,302.720001,700.47998,109.559998,139.479996,234.080002
363.880005,6830.120117,554.840027,1146.199951,170.720001,55.880001,607.200012,221.759995
116.159996,1225.400024,1585.319946,219.119995,69.959999,94.159996,55,245.959991
194.479996,6186.399902,349.799988,245.959991,62.040001,298.320007,123.639999,80.080002
263.559998,2368.080078,790.679993,1426.040039,91.519997,844.799988,934.559998,221.319992
185.240005,1620.079956,2217.600098,517,68.199997,186.559998,140.360001,292.600006
272.359985,1895.079956,694.76001,426.359985,335.279999,76.120003,91.519997,79.639999
432.959991,684.200012,549.559998,964.47998,151.800003,349.799988,442.200012,157.960007
142.119995,1589.280029,1591.920044,305.359985,216.039993,305.799988,45.32,517.880005
91.519997,531.52002,526.23999,992.640015,22.440001,184.800003,34.759998,212.520004
134.199997,2925.560059,394.23999,528.440002,58.079998,51.919998,207.240005,205.919998
214.720001,5902.600098,1235.959961,396,74.360001,528.440002,193.600006,320.76001
139.479996,2534.840088,1826.439941,198.880005,126.720001,198,253.880005,168.080002
418.440002,8187.52002,2244.879883,256.519989,75.68,828.960022,102.959999,102.959999
103.400002,1136.52002,423.279999,321.200012,83.599998,720.719971,354.200012,116.159996
755.47998,797.279968,1440.119995,3252.919922,59.84,58.079998,100.760002,883.52002
1157.199951,8766.120117,150.919998,338.359985,55.439999,501.600006,320.76001,134.639999
73.480003,2018.280029,758.559998,603.23999,86.68,161.479996,339.23999,110
127.599998,2012.119995,1337.599976,1295.359985,59.84,117.040001,76.559998,44.439999
87.559998,783.640015,2826.560059,1173.920044,159.279999,69.959999,38.720001,71.720001
498.519989,1702.800049,956.559998,595.320007,59.400002,117.479996,270.600006,47.52
143,1422.52002,241.119995,648.559998,133.759995,274.559998,152.240005,346.279999
453.200012,1253.559937,1058.199951,291.279999,700.47998,151.360001,53.68,146.520004
80.959999,678.039978,568.039978,1189.76001,30.360001,90.199997,44,179.080002
650.76001,1738,54.560001,198.880005,417.119995,128.039993,137.720001,296.559998
174.240005,1768.800049,8034.399902,163.679993,59.400002,83.159996,107.800003,803
63.360001,1519.319946,484,220.880005,66.879997,168.080002,44.880001,303.160004
186.559998,1550.559937,6407.719727,539,14.08,240.679993,429.880005,123.639999
312.839996,2283.159912,803.880005,1243.439941,98.559998,60.279999,69.519997,68.639999
292.600006,2404.600098,1827.76001,1133,104.279999,66,286.440002,703.119995
311.519989,1357.400024,1632.400024,2584.560059,121.440002,160.160004,284.679993,275.880005
878.23999,14300.43945,390.279999,2472.800049,187.440002,404.799988,465.959991,252.119995
224.399994,2134.879883,759.440002,820.599976,68.639999,225.720001,110.440002,135.080002
237.600006,1496.439941,3491.840088,275,69.519997,127.159996,92.400002,98.120003
88.440002,720.279968,1290.52002,407,110.440002,519.200012,693,375.76001
64.239998,1295.359985,1988.359985,568.039978,67.760002,89.32,288.200012,174.240005
228.800003,16889.40039,1732.280029,367.399994,215.160004,56.759998,115.720001,71.720001
625.23999,1353.880005,847.880005,947.76001,72.599998,77.440002,114.839996,224.839996
44.439999,1365.319946,474.76001,1061.719971,40.48,147.399994,441.320007,62.040001
2518.560059,3411.76001,2358.840088,940.719971,118.800003,121.440002,79.199997,202.839996
433.399994,3197.47998,1205.160034,529.76001,43.119999,299.639984,145.199997,358.160004
124.080002,9194.679688,361.679993,682.880005,835.559998,52.799999,415.359985,80.080002
281.600006,1524.160034,1067.439941,908.159973,74.360001,52.799999,172.479996,419.76001
997.919983,6446.879883,151.800003,203.720001,97.68,82.720001,95.040001,57.639999
374.880005,13232.55957,481.799988,165.880005,66.440002,54.119999,253.880005,73.040001
144.319992,1182.719971,638.880005,3879.040039,59.84,128.039993,36.959999,228.360001
673.640015,9379.479492,3378.320068,625.23999,75.239998,92.400002,41.799999,145.199997
49.720001,1092.959961,502.480011,1780.23999,216.039993,155.319992,30.360001,103.400002
401.720001,3631.76001,1386,450.119995,155.319992,563.200012,446.600006,99.879997
249.919998,553.960022,595.76001,147.839996,47.959999,310.200012,170.279999,354.200012
95.479996,1209.559937,1466.959961,330.440002,50.599998,226.160004,989.119995,255.639999
648.559998,15549.59961,1143.559937,1469.599976,57.200001,90.639999,113.519997,99.440002
530.200012,544.719971,3377.439941,642.400024,160.160004,181.279999,60.279999,95.919998
110.440002,2990.23999,418,968.440002,53.68,261.799988,278.519989,147.839996
500.720001,3422.320068,817.080017,772.200012,63.799999,110,106.919998,117.479996
71.279999,3593.040039,729.960022,546.919983,107.360001,150.039993,37.84,1178.319946
99.440002,1922.800049,8873.479492,1237.719971,1028.719971,181.279999,84.919998,242
204.160004,1003.640015,3621.639893,416.679993,76.120003,478.279999,77.879997,421.079987
153.119995,3485.23999,523.599976,659.119995,308,126.720001,99,145.199997
102.519997,3715.800049,436.480011,494.559998,355.079987,129.360001,75.68,264
169.399994,1845.359985,891.880005,2087.800049,67.32,64.239998,87.559998,49.720001
816.200012,1992.319946,717.640015,449.23999,173.800003,72.159996,63.360001,55.439999
34.759998,3814.359863,513.039978,2208.360107,237.600006,113.080002,56.32,113.959999
310.200012,1660.559937,2822.159912,499.399994,38.720001,295.23999,265.320007,180.839996
252.559998,3343.560059,1498.640015,960.960022,36.959999,388.519989,227.919998,124.959999
503.799988,1960.199951,2631.639893,1699.280029,82.279999,230.559998,63.360001,66.879997
114.400002,1335.839966,955.23999,301.399994,333.519989,164.119995,183.039993,441.76001
123.639999,1893.76001,904.640015,1556.719971,47.52,72.599998,855.359985,505.559998
554.400024,12264.12012,469.919983,1408.439941,369.600006,102.519997,167.639999,65.559998
63.799999,3206.719971,411.399994,1218.359985,137.279999,129.360001,388.079987,177.319992
356.399994,2645.719971,488.839996,700.47998,480.040009,98.559998,205.039993,45.32
152.240005,559.23999,343.639984,248.600006,29.48,168.520004,79.199997,100.760002
2102.320068,1686.52002,305.799988,1015.52002,243.319992,68.639999,169.839996,84.040001
498.959991,2458.280029,1443.640015,840.839966,166.319992,267.519989,355.079987,44.880001
21.119999,1220.119995,821.039978,357.720001,40.919998,95.479996,728.200012,65.559998
160.600006,2230.360107,698.279968,22.879999,160.160004,531.080017,99,222.639999
137.279999,9302.479492,2505.800049,590.47998,91.959999,96.800003,430.76001,73.919998
149.160004,3214.639893,1183.160034,861.52002,157.520004,792.440002,61.599998,190.080002
66.879997,2055.23999,723.799988,2358.399902,46.639999,255.639999,210.319992,170.720001
208.119995,1140.040039,6509.799805,1274.680054,136.839996,112.639999,216.919998,54.119999
981.640015,1053.800049,1515.800049,2177.560059,58.52,457.600006,228.360001,106.919998
139.039993,1872.199951,3836.359863,205.039993,35.200001,317.23999,37.400002,47.52
15.84,1032.23999,5239.959961,159.720001,111.760002,109.559998,47.959999,106.479996
167.639999,679.359985,409.639984,2524.719971,190.520004,47.52,57.200001,94.159996
1418.119995,1976.920044,2267.76001,46.200001,62.48,400.839996,91.080002,219.119995
132.880005,810.919983,257.839996,786.719971,68.639999,139.039993,93.279999,201.080002
297.440002,236.720001,657.359985,1162.920044,596.640015,76.559998,113.959999,108.239998
143.440002,487.079987,8613.879883,1015.080017,69.519997,443.959991,353.320007,37.84
762.52002,1392.599976,600.159973,178.199997,204.600006,60.279999,235.839996,830.719971
166.319992,905.960022,520.52002,363.440002,47.52,47.52,323.399994,69.519997
199.759995,6082.560059,3927.439941,1230.680054,93.720001,140.800003,73.480003,148.279999
170.279999,2065.800049,722.039978,3272.719971,89.760002,318.559998,83.599998,51.48
410.959991,1045.880005,2677.840088,745.799988,64.239998,309.76001,117.479996,70.839996
717.200012,8836.519531,2428.360107,435.600006,182.160004,185.240005,46.639999,40.919998
718.080017,1068.76001,273.679993,516.119995,80.959999,1185.800049,639.76001,210.759995
214.279999,888.799988,736.119995,5507.919922,66,119.68,168.959991,127.159996
109.120003,3496.679932,5254.919922,3039.080078,134.639999,56.759998,56.759998,131.119995
533.279968,780.559998,2154.23999,607.200012,30.360001,1155.439941,124.959999,454.959991
82.279999,3061.52002,753.719971,62.48,86.239998,479.600006,77,372.679993
79.199997,1208.680054,13280.51953,1158.959961,52.799999,72.599998,44.880001,145.639999
389.839996,2145,929.719971,577.279968,382.359985,146.080002,428.559998,99.879997
49.720001,2465.76001,1087.23999,196.240005,147.399994,66,171.600006,81.400002
1186.23999,2210.560059,1177,396.880005,117.919998,68.199997,223.959991,493.23999
57.200001,2699.840088,498.959991,3137.639893,44,261.799988,91.080002,114.400002
145.639999,663.960022,1494.23999,270.600006,48.84,99.879997,47.52,548.23999
383.23999,1397.439941,788.47998,378.839996,49.279999,374.880005,270.160004,164.559998
99.879997,940.719971,378.839996,599.719971,34.32,142.559998,981.200012,129.360001
699.159973,3354.119873,8618.280273,1265,66.879997,807.839966,972.839966,209.880005
654.719971,691.679993,644.159973,1019.039978,333.519989,274.119995,125.839996,103.400002
88.879997,975.039978,3930.52002,698.279968,95.919998,263.559998,123.639999,211.639999
1217.47998,3365.560059,5600.319824,558.799988,249.039993,395.119995,44,220
363.880005,1112.319946,2123,3515.159912,212.520004,132.440002,62.48,202.399994
63.799999,1250.040039,110,346.720001,267.959991,203.720001,104.279999,120.120003
42.68,1382.47998,520.52002,409.200012,169.399994,894.960022,32.119999,292.600006
47.959999,4249.52002,873.839966,557.919983,41.799999,106.919998,346.720001,204.160004
227.039993,1350.800049,4265.359863,677.599976,43.119999,138.160004,324.720001,269.279999
80.959999,2068.879883,822.359985,2713.47998,35.200001,237.160004,59.400002,113.519997
156.639999,2790.040039,524.919983,1800.040039,208.119995,544.719971,77,327.799988
163.240005,1765.719971,4051.080078,1029.599976,163.240005,118.360001,150.919998,25.959999
187.440002,22329.56055,542.080017,1235.079956,94.159996,60.720001,57.639999,349.359985
186.559998,16283.95996,1246.959961,1270.719971,66.440002,96.360001,198.880005,91.519997
60.720001,1513.160034,1247.400024,400.839996,51.919998,69.959999,91.080002,105.599998
117.919998,2145.439941,71.720001,338.799988,186.119995,239.360001,65.120003,61.16
1079.319946,1978.679932,865.47998,302.279999,36.079998,62.040001,220.880005,193.160004
346.720001,16271.63965,3950.320068,1039.719971,113.959999,61.16,82.720001,783.200012
102.080002,1059.079956,3321.119873,2485.560059,61.16,274.559998,301.839996,101.199997
100.760002,2261.600098,903.76001,290.839996,25.52,261.799988,402.160004,108.239998
36.959999,1874.839966,599.279968,761.640015,89.760002,68.199997,271.920013,67.760002
95.919998,1326.599976,601.919983,251.240005,186.119995,583.880005,290.399994,72.159996
51.919998,1301.959961,5533.439941,1078.880005,63.360001,141.240005,436.040009,922.23999
210.319992,2043.359985,1306.800049,326.040009,60.279999,225.279999,60.720001,256.079987
814,1724.359985,7304.439941,465.959991,106.040001,70.839996,91.080002,70.400002
963.599976,1083.719971,6429.719727,66.879997,66.879997,162.360001,170.279999,80.959999
41.360001,1183.599976,487.519989,2091.76001,99.440002,301.399994,256.519989,57.639999
258.720001,3040.399902,677.159973,1819.400024,746.23999,191.399994,133.759995,117.040001
108.68,1902.559937,3632.639893,1752.959961,50.16,378.839996,1469.160034,70.400002
431.639984,8628.400391,3015.76001,256.959991,112.639999,391.600006,69.519997,173.360001
99,2717.439941,1063.040039,1038.400024,69.959999,365.639984,67.760002,81.400002
215.160004,1741.52002,3449.600098,480.919983,70.400002,64.239998,198,43.560001
119.68,1119.800049,2357.959961,390.279999,54.119999,393.799988,73.040001,119.68
352,4048.439941,3633.52002,276.320007,176.440002,34.32,209.440002,61.599998
397.320007,2823.040039,571.119995,8119.759766,62.919998,111.760002,235.399994,426.359985
191.399994,926.200012,2911.919922,639.76001,40.919998,139.039993,96.360001,84.919998
110.440002,1272.040039,919.159973,901.119995,101.199997,45.32,99.440002,39.599998
628.320007,3832.399902,2340.360107,667.47998,464.200012,201.080002,219.559998,229.240005
114.400002,1786.839966,1939.959961,1814.559937,68.199997,112.639999,84.040001,51.040001
159.279999,1284.359985,1122.880005,3101.119873,89.32,828.080017,132.880005,214.279999
792.880005,1653.959961,2717.879883,1716.439941,55,171.160004,227.039993,65.120003
253,987.359985,12046.32031,598.400024,269.720001,91.080002,66.879997,250.360001
105.599998,1791.679932,2539.679932,343.200012,106.479996,66,62.040001,169.399994
924,1584,908.159973,2430.560059,86.239998,81.839996,47.079998,341.880005
966.679993,845.23999,897.159973,652.960022,41.360001,178.199997,70.839996,107.800003
107.800003,1839.640015,13530,520.52002,106.479996,177.319992,91.959999,178.639999
561,2131.360107,8269.799805,1974.280029,814.440002,62.48,138.600006,75.239998
138.160004,1440.559937,1618.319946,310.200012,201.959991,153.559998,81.839996,250.800003
61.599998,3715.800049,667.47998,326.040009,55.439999,753.279968,187.440002,110.879997
514.359985,2096.159912,2875.840088,905.52002,288.639984,10.12,600.159973,804.76001
22,2376,2937,232.759995,189.199997,168.959991,181.279999,62.48
55.880001,1231.119995,726.440002,141.240005,70.839996,77,61.599998,106.040001
74.800003,982.52002,1294.040039,1581.359985,53.239998,463.76001,94.599998,40.919998
40.919998,2455.199951,1219.680054,10720.59961,77.879997,38.279999,491.040009,83.599998
56.759998,1759.119995,190.959991,220,114.839996,135.960007,49.279999,142.119995
156.199997,1532.079956,681.119995,1309,138.160004,225.720001,73.480003,74.360001
58.52,7165.839844,2616.679932,1449.359985,138.600006,241.119995,110,223.080002
206.800003,4268.439941,5954.52002,3379.199951,50.599998,91.080002,229.240005,503.359985
307.559998,1168.640015,2093.959961,1638.119995,171.160004,282.040009,124.959999,65.559998
1707.640015,3722.399902,1098.23999,767.799988,63.360001,75.68,266.200012,88.440002
