null,lib,egka,EGKA,GGKA,GSKV,GGKV
107.099998,214.199997,3122.909912,3213.629883,1308.51001,87.57,107.099998
184.589996,171.990005,461.790009,2050.02002,2898.629883,291.690002,216.089996
135.449997,76.229996,1019.339966,3381.209961,3119.76001,81.900002,78.75
161.910004,293.579987,1645.559937,1213.380005,4182.569824,329.48999,28.35
120.959999,62.369999,1240.469971,2955.959961,471.869995,187.110001,337.679993
255.149994,148.050003,355.950012,2521.889893,809.549988,102.059998,74.339996
223.649994,91.979996,2711.52002,527.309998,3805.199951,139.860001,695.52002
163.169998,98.909996,3874.5,1761.47998,4562.459961,72.449997,433.440002
197.819992,141.75,960.75,1612.170044,1675.799927,205.380005,120.330002
195.300003,282.869995,2141.369873,1283.939941,539.279968,69.300003,157.5
240.660004,92.610001,1940.400024,1953.630005,3372.389893,81.900002,68.669998
130.410004,71.190002,1271.969971,3289.22998,1563.660034,158.130005,306.809998
56.700001,117.809998,1387.890015,3522.330078,1036.349976,68.669998,52.919998
96.389999,87.57,1446.47998,3555.719971,5166,117.809998,217.349991
288.540009,134.819992,1375.290039,1396.079956,391.859985,63.630001,113.400002
164.429993,137.339996,913.5,575.190002,3551.310059,266.48999,83.159996
117.809998,427.139984,1382.849976,1161.719971,290.429993,90.720001,68.669998
167.580002,334.529999,3228.119873,1162.97998,354.690002,98.909996,76.229996
208.529999,248.849991,3397.590088,2006.549927,1348.829956,122.849998,54.810001
149.940002,168.839996,6932.52002,1583.189941,333.899994,88.199997,152.459991
231.209991,68.040001,1224.719971,2685.689941,984.059998,141.75,70.559998
32.759998,291.690002,2957.850098,3204.179932,904.049988,108.989998,121.589996
203.490005,64.260002,1140.929932,2210.669922,723.869995,308.070007,107.729996
244.440002,148.679993,328.230011,2784.600098,1367.72998,209.160004,464.940002
91.979996,139.229996,3413.340088,3151.889893,4000.5,405.720001,110.879997
226.169998,288.540009,2113.02002,8732.429688,911.609985,72.449997,211.050003
204.119995,178.919998,545.580017,1021.859985,668.429993,119.07,80.010002
128.520004,200.970001,121.589996,4042.709961,2065.139893,670.950012,278.459991
132.929993,69.93,3213,5221.439941,318.779999,200.339996,30.869999
243.179993,74.339996,2243.429932,1081.709961,25.83,63.630001,86.940002
124.110001,114.659996,2230.830078,2444.399902,3161.969971,194.669998,133.559998
82.529999,159.389999,2532.600098,2216.969971,1506.329956,98.909996,103.949997
129.149994,90.089996,584.01001,4233.600098,444.149994,78.75,57.329998
154.350006,83.790001,514.710022,1956.150024,1319.219971,122.849998,127.260002
206.639999,268.380005,126.629997,2691.359863,134.819992,231.209991,68.669998
250.110001,178.919998,332.639984,4106.339844,401.309998,210.419998,115.919998
80.010002,104.580002,1929.059937,4176.899902,543.059998,168.209991,240.660004
149.309998,181.440002,846.089966,1908.27002,1072.26001,68.040001,239.399994
104.580002,47.25,134.819992,2538.27002,430.290009,209.160004,55.439999
69.300003,209.789993,4479.299805,4560.569824,740.880005,97.019997,141.119995
155.610001,121.589996,1727.459961,2457.629883,1059.030029,219.869995,250.110001
78.75,179.550003,2422.97998,2844.449951,1212.119995,46.619999,121.589996
100.169998,197.190002,2818.619873,3349.709961,202.860001,151.199997,65.519997
88.199997,133.559998,3138.030029,2052.540039,878.219971,141.75,95.760002
83.790001,258.299988,1472.309937,2300.129883,1944.809937,146.789993,94.5
165.059998,108.360001,814.589966,2194.919922,1657.530029,105.839996,158.759995
53.549999,129.779999,750.960022,6170.219727,1266.300049,148.050003,173.880005
131.669998,193.410004,203.490005,1805.579956,1082.339966,90.720001,86.309998
107.729996,60.48,1605.869995,752.849976,2495.429932,129.779999,260.820007
37.169998,74.970001,8108.72998,867.51001,414.540009,141.119995,109.620003
79.379997,69.93,567.630005,1651.859985,2318.399902,183.959991,157.5
105.839996,119.699997,1684.619995,2119.949951,3948.840088,90.089996,207.270004
51.66,153.089996,2040.569946,3058.02002,3848.669922,131.669998,91.979996
118.440002,76.229996,1040.130005,778.049988,1033.829956,247.589996,181.440002
110.879997,277.200012,1501.920044,1997.72998,344.609985,175.770004,165.059998
261.450012,69.93,2632.139893,2397.149902,704.339966,107.729996,127.260002
199.080002,114.659996,1032.569946,427.139984,1002.330017,119.699997,160.020004
257.040009,179.550003,924.210022,2375.72998,1458.449951,93.870003,102.059998
122.220001,110.25,359.730011,1100.609985,2738.609863,246.959991,155.610001
61.739998,64.260002,1369.619995,1336.859985,3126.060059,146.160004,107.099998
217.979996,350.910004,363.51001,594.719971,439.109985,83.790001,197.190002
174.509995,145.529999,1212.119995,2430.540039,2706.47998,790.650024,149.940002
177.029999,119.07,262.709991,2147.040039,84.419998,445.410004,144.899994
178.289993,133.559998,1559.25,2622.060059,5738.669922,157.5,119.699997
143.639999,68.040001,2279.340088,1248.030029,410.76001,59.220001,71.190002
91.349998,206.009995,1510.73999,3482.01001,909.089966,241.919998,219.869995
73.709999,134.819992,381.149994,830.339966,1309.140015,128.520004,168.839996
90.089996,173.25,883.890015,1632.959961,1578.780029,59.849998,106.470001
163.800003,333.899994,2143.26001,2428.649902,1171.800049,399.419983,235.619995
237.509995,358.470001,2715.929932,3643.290039,214.830002,97.650002,231.209991
121.589996,543.690002,177.660004,1604.609985,551.880005,137.970001,301.139984
185.850006,204.119995,1783.530029,7750.890137,1573.73999,121.589996,93.239998
86.940002,189,975.869995,2244.689941,672.839966,103.949997,214.830002
275.309998,68.040001,662.76001,13980.95996,3775.590088,378.630005,137.970001
108.360001,136.709991,253.259995,1529.01001,1197,133.559998,285.389984
78.75,161.910004,1912.679932,1294.650024,1505.699951,153.720001,131.039993
112.139999,398.160004,146.160004,1752.030029,648.900024,393.75,134.819992
38.43,136.709991,2772,1317.329956,1814.400024,90.720001,42.84
53.549999,166.949997,4130.910156,2878.469971,1113.839966,234.360001,386.820007
103.32,248.220001,1050.839966,3620.609863,234.990005,92.610001,611.099976
203.490005,187.740005,689.219971,989.72998,279.089996,64.889999,483.209991
63,244.440002,3308.129883,2355.570068,1203.929932,279.089996,98.909996
82.529999,178.919998,286.019989,4030.73999,137.339996,164.429993,71.190002
68.669998,76.229996,1849.679932,820.26001,2496.060059,413.279999,148.679993
117.18,278.459991,194.669998,3264.030029,3073.77002,130.410004,81.269997
206.639999,208.529999,2235.23999,2717.820068,218.610001,85.050003,316.26001
86.309998,144.270004,2238.389893,2282.48999,308.070007,80.639999,367.290009
332.01001,194.039993,561.330017,3341.52002,1331.819946,160.649994,131.039993
277.200012,72.449997,3566.429932,2385.810059,1656.27002,298.619995,213.569992
76.860001,639.450012,2364.389893,1423.170044,656.460022,131.039993,96.389999
83.159996,91.349998,485.730011,1990.170044,432.179993,132.929993,184.589996
115.919998,144.270004,344.609985,753.47998,716.940002,394.380005,139.860001
63,215.459991,258.299988,1554.209961,1751.400024,197.190002,109.620003
220.5,81.269997,1181.880005,1526.48999,815.219971,97.650002,63
190.259995,95.129997,1172.429932,2196.179932,580.859985,233.729996,35.279999
76.860001,301.769989,3645.810059,781.830017,3728.340088,358.470001,469.980011
167.580002,131.669998,2983.050049,1512,159.389999,69.300003,277.200012
581.48999,107.729996,1457.819946,3617.459961,4856.669922,115.290001,88.830002
153.720001,76.229996,1725.569946,1992.059937,1560.51001,178.919998,154.350006
77.489998,137.339996,4884.390137,3549.419922,1482.390015,433.440002,298.619995
110.25,56.07,504.630005,2179.800049,238.770004,61.110001,163.800003
194.039993,126,405.720001,1436.400024,1195.109985,100.169998,606.059998
153.720001,183.330002,4854.149902,1257.47998,1772.819946,102.690002,54.810001
89.459999,149.309998,4607.189941,1159.829956,4149.810059,88.830002,77.489998
160.020004,105.209999,1997.099976,1451.52002,512.190002,80.639999,326.339996
163.169998,97.019997,485.100006,2746.800049,592.830017,182.699997,93.239998
49.77,157.5,836.01001,2434.320068,607.320007,85.050003,95.129997
187.740005,143.639999,2480.310059,2133.179932,187.740005,253.259995,301.769989
71.190002,197.819992,723.869995,1991.429932,583.380005,77.489998,236.25
216.089996,68.040001,2580.47998,3321.98999,1546.02002,72.449997,90.089996
144.899994,199.080002,3236.310059,1547.280029,704.339966,68.669998,217.979996
62.369999,157.5,739.619995,1491.839966,1845.27002,274.049988,287.279999
51.029999,120.959999,3996.719971,648.900024,1857.869995,141.119995,91.349998
238.770004,436.589996,2850.75,5535.180176,635.039978,51.66,73.709999
80.010002,58.59,349.019989,2433.060059,781.200012,193.410004,227.429993
64.889999,132.929993,1198.890015,950.039978,188.369995,77.489998,73.709999
67.409996,168.209991,865.619995,2870.909912,566.369995,132.300003,75.599998
80.639999,52.290001,2761.290039,1517.040039,3757.320068,132.929993,61.110001
100.800003,210.419998,132.929993,1317.329956,128.520004,100.169998,110.25
165.690002,146.789993,1535.309937,1457.819946,1414.349976,223.020004,139.229996
97.650002,224.279999,443.519989,2815.469971,1658.160034,329.48999,207.270004
134.190002,166.949997,192.779999,1641.150024,2083.409912,56.07,486.359985
132.300003,87.57,406.350006,2618.909912,1528.380005,132.929993,71.190002
100.800003,143.639999,884.52002,2268,3632.580078,131.039993,196.559998
252.630005,181.440002,2149.560059,2366.909912,1782.27002,287.910004,773.01001
134.190002,84.419998,164.429993,1652.48999,813.960022,146.789993,116.549995
38.43,129.149994,2583,1070.369995,287.910004,116.549995,209.789993
61.110001,190.259995,1931.579956,1251.809937,512.820007,110.879997,100.169998
98.909996,112.769997,1990.170044,1998.98999,2603.790039,183.330002,58.59
233.099991,58.59,2959.109863,1895.670044,1246.140015,216.720001,136.080002
158.759995,133.559998,4851.629883,4942.350098,198.449997,183.959991,57.329998
139.860001,57.959999,1474.199951,1395.449951,153.089996,117.18,97.019997
150.569992,546.210022,190.889999,2993.129883,190.889999,28.35,201.600006
119.07,93.870003,1907.01001,2639.699951,1525.22998,171.360001,135.449997
383.040009,83.790001,2002.77002,1606.5,647.640015,153.720001,139.860001
106.470001,181.440002,706.859985,1640.52002,2303.909912,88.830002,93.870003
182.069992,163.800003,2139.47998,1553.579956,1989.540039,63.630001,135.449997
255.779999,115.290001,2627.72998,1234.800049,408.869995,84.419998,190.889999
102.690002,187.110001,1375.920044,4435.200195,553.140015,123.479996,81.269997
96.389999,149.940002,414.540009,2796.570068,1503.809937,154.350006,182.699997
151.830002,151.830002,2490.389893,1496.880005,176.399994,219.869995,146.789993
113.400002,200.339996,1607.130005,2826.179932,1013.669983,83.790001,67.409996
89.459999,101.43,1794.23999,4234.22998,568.26001,118.440002,148.679993
110.879997,119.07,520.380005,1159.829956,268.380005,110.879997,90.089996
151.830002,132.300003,2928.869873,1596.420044,1214.01001,106.470001,85.050003
105.209999,592.830017,787.5,1186.920044,1637.369995,126.629997,57.959999
143.009995,120.330002,2142,1113.209961,854.909973,116.549995,88.830002
132.929993,110.25,2399.669922,3150,733.320007,165.690002,204.119995
114.659996,125.370003,2051.280029,1316.699951,1047.059937,61.110001,175.139999
130.410004,173.25,395.01001,1639.890015,703.710022,189.630005,109.620003
24.57,131.669998,2763.810059,976.5,1140.300049,61.110001,100.800003
49.77,61.739998,3902.219971,3105.27002,818.369995,235.619995,141.119995
56.700001,458.01001,1355.76001,4425.120117,1973.160034,146.160004,110.25
256.410004,156.869995,1579.410034,4769.72998,1408.679932,143.639999,234.990005
173.880005,124.739998,3191.580078,997.289978,4074.840088,129.779999,438.480011
165.690002,189.630005,2109.869873,1702.890015,2220.75,142.380005,929.25
54.810001,108.360001,8148.419922,2365.02002,1331.189941,57.329998,101.43
71.190002,213.569992,1941.030029,1260.630005,1074.150024,201.600006,152.459991
97.650002,200.339996,284.76001,3474.449951,3495.869873,233.729996,104.580002
213.569992,78.120003,666.539978,2295.719971,769.22998,150.569992,227.429993
184.589996,54.18,386.190002,2378.25,151.830002,66.779999,200.339996
144.270004,135.449997,551.880005,1714.859985,1404.27002,56.700001,226.169998
171.990005,652.679993,1692.179932,1039.5,3149.369873,199.709991,163.169998
248.849991,76.229996,1872.359985,1361.429932,1077.929932,186.479996,93.870003
185.220001,139.229996,3335.219971,4402.439941,571.409973,124.110001,63
104.580002,310.589996,573.299988,3869.459961,2564.100098,90.720001,187.110001
81.269997,198.449997,1597.679932,1464.75,1467.900024,97.019997,141.75
124.739998,190.889999,817.73999,3603.599854,108.360001,115.919998,78.120003
294.839996,67.409996,800.099976,2852.639893,1437.660034,175.139999,78.120003
199.080002,511.559998,1686.51001,849.23999,558.179993,79.379997,258.299988
53.549999,79.379997,2832.47998,3306.23999,1292.130005,144.270004,194.669998
70.559998,130.410004,2230.830078,2086.560059,1334.969971,166.319992,687.960022
139.229996,156.869995,2256.030029,1227.23999,2012.219971,117.18,57.329998
96.389999,63.630001,1677.059937,8110.620117,822.779968,122.849998,206.639999
34.02,108.989998,817.109985,2606.310059,997.919983,91.349998,77.489998
42.84,146.160004,436.589996,10147.41016,1605.869995,119.07,151.830002
132.929993,217.349991,3691.800049,2534.48999,3809.609863,114.659996,154.350006
105.209999,83.790001,388.709991,2982.419922,931.140015,262.079987,105.839996
197.190002,97.650002,1730.609985,1509.47998,728.909973,76.860001,64.260002
163.169998,366.029999,448.559998,3069.98999,1188.809937,42.209999,134.819992
141.75,119.07,496.440002,4183.200195,267.75,243.809998,175.770004
138.600006,53.549999,3668.48999,1051.469971,657.719971,42.209999,122.849998
158.130005,109.620003,2354.310059,3185.280029,511.559998,221.130005,247.589996
228.690002,110.879997,546.839966,1423.170044,1408.679932,166.949997,138.600006
114.029999,105.209999,919.799988,539.909973,171.990005,163.169998,207.899994
195.300003,131.039993,554.400024,1028.160034,4780.439941,148.679993,170.100006
212.940002,307.440002,2945.879883,916.02002,755.369995,121.589996,152.459991
107.729996,141.75,631.26001,2040.569946,1040.130005,99.540001,184.589996
236.880005,154.979996,2229.570068,1404.900024,148.050003,114.029999,140.490005
51.66,189,2857.679932,1466.01001,808.289978,37.169998,366.660004
140.490005,250.110001,2056.320068,1069.109985,866.880005,217.979996,144.270004
254.520004,136.080002,819.630005,2050.649902,6852.509766,310.589996,122.849998
373.589996,163.169998,5590.620117,2222.01001,2510.550049,127.889999,113.400002
135.449997,112.139999,721.349976,1802.429932,1152.900024,147.419998,207.899994
80.639999,684.809998,2005.920044,1559.880005,513.450012,201.600006,108.989998
235.619995,174.509995,2056.949951,2210.669922,3228.75,351.540009,73.709999
238.770004,73.080002,1614.059937,1704.780029,73.080002,64.260002,107.099998
105.209999,141.119995,1357.650024,2140.109863,675.98999,119.07,83.159996
406.350006,124.110001,1606.5,3155.040039,2816.100098,88.830002,88.830002
199.080002,71.82,2111.76001,5365.080078,528.570007,68.669998,100.169998
136.709991,163.800003,1077.300049,4905.810059,1677.689941,511.559998,137.339996
213.569992,68.669998,5253.569824,2066.399902,1660.049927,175.770004,301.139984
71.82,264.600006,996.029968,2015.369995,786.23999,160.649994,97.650002
83.790001,140.490005,1512.630005,3970.889893,2736.719971,247.589996,134.190002
67.409996,243.809998,815.219971,3475.080078,650.159973,154.979996,195.929993
228.690002,133.559998,2831.850098,4720.589844,4789.259766,180.809998,269.01001
168.209991,217.979996,1071,3790.709961,535.5,122.849998,73.080002
676.619995,120.330002,1661.939941,1268.819946,816.47998,142.380005,458.01001
83.790001,233.099991,1541.609985,2484.719971,934.289978,97.019997,200.339996
64.889999,117.809998,2315.25,1938.51001,302.399994,86.309998,146.160004
137.339996,299.25,3824.72998,2734.830078,1431.98999,275.309998,434.070007
49.139999,223.649994,2119.320068,1440.809937,2366.280029,162.539993,119.07
217.979996,145.529999,667.799988,1925.280029,163.169998,76.860001,289.799988
89.459999,321.929993,2754.359863,2187.359863,602.279968,118.440002,161.910004
98.279999,74.970001,876.960022,4650.029785,708.119995,135.449997,143.009995
